Links,Imagenes,,Temporada,Color,Estilo,Estampado,Escote,Longitud_manga,Corte,Material,Precio,Ventas
https://www.shein.com.mx/SHEIN-Mulvari-Shirred-Waist-Tie-Front-Dolman-Sleeve-Dress-p-9827831.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/18/16451476950e306db1fb3db983dd967df5c20f8891_thumbnail_405x552.jpg,,Verano,Amarillo,Bohemio,Liso,Corazon,Manga corta,A línea,Poliamida,$399.00,1000
https://www.shein.com.mx/LOVE-LEMONADE-Cowl-Neck-Ruched-Bodycon-Dress-p-9846134.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/31/16487212067986ba210d6c91e2123bf2f5e29a04f2_thumbnail_405x552.jpg,,Otoño,Blanco,Casual,Liso,Redondo,Sin mangas,Ajustado,Algodón,$680.00,1000
https://www.shein.com.mx/SHEIN-SXY-Snakeskin-Print-Slit-Thigh-Crisscross-Backless-Chiffon-Cami-Dress-p-9827883.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/18/1645162680f4f127488d9c03789681f9331bfe3e31_thumbnail_405x552.jpg,,Otoño,Cafe,Casual,Generico,Camisero,Manga corta,Camisa,Viscosa,$222.00,1000
https://www.shein.com.mx/SHEIN-Paisley-Scarf-Print-Lace-Up-Backless-Cami-Dress-p-9948975.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/07/1646645563a09e8ef74b602c909c387f86c632985a_thumbnail_405x552.jpg,,Otoño,Azul,Elegante,Liso,Redondo,Manga larga,A línea,Algodón,$176.00,1000
https://www.shein.com.mx/EMERY-ROSE-Swiss-Dot-Puff-Sleeve-Ruffle-Trim-Dress-p-9827914.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/18/16451473805cff2ad19cce5b2575c48d19c8f0b3e9_thumbnail_405x552.jpg,,Verano,Negro,Elegante,Liso,Redondo,Sin mangas,Tirantes,Algodón,$210.00,1000
https://www.shein.com.mx/ROMWE-Fairycore-2-In-1-Lace-Up-Ruched-Bust-Dress-p-9828319.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/10/16444736386ba9b061ce2697a94e3210b9e4b4b94d_thumbnail_405x552.jpg,,Otoño,Cafe,Bohemio,Liso,Redondo,Manga capa,Natural,Poliamida,$248.00,1000
https://www.shein.com.mx/ROMWE-Fairycore-Frill-Trim-Cami-Dress-p-9828425.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/16/1644979712a53151203af8fc84d25bd8c5f4c29ac1_thumbnail_405x552.jpg,,Invierno,Cafe,Bohemio,Geometrico,Corazon,Generico,Generico,Viscosa,$369.00,1000
https://www.shein.com.mx/ROMWE-Fairycore-Plaid-Cami-Dress-Without-Blouse-p-9828432.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/16/164497971296834413b185b094d1515f3b9b45b402_thumbnail_405x552.jpg,,Otoño,Rosa,Casual,Generico,V,Manga corta,A línea,Algodón,$242.00,1000
https://www.shein.com.mx/SHEIN-Modely-Leaf-Embroidery-Contrast-Tape-Butterfly-Sleeve-Belted-Maxi-Mermaid-Dress-p-9938819.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/01/14/1673667331f0299038b4100596afe291dabe0cdb10_thumbnail_405x552.jpg,,Invierno,Negro,Bohemio,Liso,Camisero,Manga corta,A línea,Algodón,$746.00,10
https://www.shein.com.mx/SHEIN-SXY-Surplice-Neck-Ruched-Wrap-Bodycon-Dress-p-9829014.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/19/16452583132a2350c08742f9fdf83ae00d58e78f52_thumbnail_405x552.jpg,,Otoño,Verde,Bohemio,Floral,V,Manga corta,A línea,Algodón,$428.00,1000
https://www.shein.com.mx/DAZY-Puff-Sleeve-Schiffy-Smock-Dress-p-9990952.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/10/16469003385b1186c0a71059e981cc6d5be5ce7763_thumbnail_405x552.jpg,,Otoño,Verde,Bohemio,Floral,Camisero,Manga corta,A línea,Poliuretano,$250.00,1000
https://www.shein.com.mx/SHEIN-VCAY-Tie-Dye-Split-Hem-Tank-Dress-p-9829057.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/19/16452580701710f5d42c6c1ba1c313113ad0ee434a_thumbnail_405x552.jpg,,Invierno,Rosa,Sexy,Liso,Redondo,Sin mangas,Tirantes,Poliuretano,$245.00,1000
https://www.shein.com.mx/SHEIN-Unity-Solid-Twist-Front-Fitted-Dress-p-9829209.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/18/1645174733e1a902f4ca768b6cfe7d5287ac15ca00_thumbnail_405x552.jpg,,Verano,Naranja,Elegante,Liso,Redondo,Sin mangas,Ajustado,Poliamida,$149.00,1000
https://www.shein.com.mx/SHEIN-LUNE-Striped-Print-Cami-Dress-p-9829240.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/18/16451804102029921ccf0b34418d68620662b7d874_thumbnail_405x552.jpg,,Verano,Negro,Sexy,Liso,Corazon,Sin mangas,Tirantes,Poliuretano,$210.24,1000
https://www.shein.com.mx/Surplice-Neck-Drawstring-Split-Thigh-Dress-p-9956550.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/08/16467530478d1f0479214d3f4a556bfbbd3db6c91e_thumbnail_405x552.jpg,,Otoño,Rojo,Elegante,Liso,Alzado,Sin mangas,Ajustado,Poliuretano,$377.00,1000
https://www.shein.com.mx/Cutout-Ruched-Detail-Slip-Dress-p-9835228.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/1645410687ac8e15fedd4bb475951d274449654d26_thumbnail_405x552.jpg,,Primavera,Cafe,Elegante,Liso,Alzado,Sin mangas,A línea,Algodón,$249.00,1000
https://www.shein.com.mx/SHEIN-Self-Belted-Cami-Dress-p-9835352.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/16454259522850d12c2952ddab78003c8961fdf719_thumbnail_405x552.jpg,,Verano,Multicolor,Elegante,Floral,Corazon,Manga media,Generico,Viscosa,$224.00,1000
https://www.shein.com.mx/Off-The-Shoulder-Frill-Trim-Shirred-Dress-p-9835477.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/16454138384f9d3ca0609ec7a4346774e6140de458_thumbnail_405x552.jpg,,Otoño,Blanco,Elegante,Liso,Alzado,Sin mangas,Ajustado,Algodón,$299.00,1000
https://www.shein.com.mx/Double-Crazy-Allover-Print-Cutout-Ruched-Lantern-Sleeve-Dress-p-9835497.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/16454098966e8516c64911ae14ff9e558f5be29c39_thumbnail_405x552.jpg,,Invierno,Rosa,Casual,Liso,Recto,Manga corta,A línea,Poliuretano,$382.00,1000
https://www.shein.com.mx/Cut-Out-Waist-Lettuce-Trim-Bodycon-Dress-p-9835589.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/1645422287646dd5d682fa59d9f87520fbfd911f12_thumbnail_405x552.jpg,,Invierno,Azul,Sexy,Liso,Corazon,Sin mangas,Tirantes,Algodón,$192.00,1000
https://www.shein.com.mx/Double-Crazy-Bow-Front-Graphic-Pattern-Ruffle-Hem-Tank-Dress-p-9835634.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/16454099921660561859900f950a8c0c5fe9f99eb0_thumbnail_405x552.jpg,,Verano,Multicolor,Bohemio,Floral,Alzado,Sin mangas,Tirantes,Algodón,$253.00,1000
https://www.shein.com.mx/Missord-Mesh-Insert-Split-Thigh-Cami-Dress-p-9837575.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/16454153665765125980c5cf599e594310923dae60_thumbnail_405x552.jpg,,Primavera,Multicolor,Bohemio,Floral,Recto,Manga corta,A línea,Algodón,$355.00,1000
https://www.shein.com.mx/Double-Crazy-Bishop-Sleeve-Cut-Out-Sequins-Cami-Dress-p-9837578.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/18/1647567418030baa9771ef13ef3c4a1646a7a5c524_thumbnail_405x552.jpg,,Primavera,Rosa,Elegante,Liso,V,Sin mangas,A línea,Poliuretano,$493.00,1000
https://www.shein.com.mx/SHEIN-BAE-Off-Shoulder-Contrast-Mesh-Flounce-Sleeve-Split-Hem-Bodycon-Dress-p-9896801.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/01/1646110941774bf741f16936cab221ae53852b5d86_thumbnail_405x552.jpg,,Primavera,Rojo,Elegante,Liso,Recto,Sin mangas,Ajustado,Poliuretano,$259.00,10
https://www.shein.com.mx/DAZY-Square-Neck-Puff-Sleeve-A-line-Dress-p-9838428.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/21/1645428301e4cf875154f2396485ee9a1a666bdc44_thumbnail_405x552.jpg,,Invierno,Multicolor,Elegante,Floral,Corazon,Generico,Generico,Poliamida,$455.00,1000
https://www.shein.com.mx/Ruched-Sleeve-Belted-Fitted-Dress-p-9889959.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/28/1646057574ad88df2438344a7ccfccf0c72d7a954c_thumbnail_405x552.jpg,,Primavera,Amarillo,Elegante,Liso,Alzado,Sin mangas,Ajustado,Viscosa,$319.00,1000
https://www.shein.com.mx/LOVE-LEMONADE-Backless-Sequin-Bodycon-Dress-p-9846013.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/07/20/1658302237f6a73226925d8ef8c52579d67d3509d8_thumbnail_405x552.jpg,,Otoño,Blanco,Elegante,Liso,Alzado,Sin mangas,A línea,Algodón,$792.20,30
https://www.shein.com.mx/SHEIN-Slayr-Knitted-Sheer-Mesh-Splice-Rhinestone-Embellished-Mini-Bodycon-Dress-p-28449478.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2024/01/05/80/1704426133c24f81905a57d5e70a4568e4e16b789f_thumbnail_405x552.jpg,,Otoño,Blanco,Sexy,Geometrico,V,Sin mangas,Tirantes,Algodón,$216.37,100
https://www.shein.com.mx/SHEIN-SXY-Criss-Cross-Tie-Back-Plunging-Neck-Bodycon-Dress-p-9842778.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/07/24/1690181328e205913ad6d2a4f2112313b4335cbaf5_thumbnail_405x552.jpg,,Invierno,Rosa,Vintage,Generico,Recto,Generico,Generico,Algodón,$245.00,20
https://www.shein.com.mx/SHEIN-ICON-Ruched-Asymmetrical-Hem-Tube-Dress-p-22935070.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2023/09/11/b2/1694401186832798905369d24177c268ea77969024_thumbnail_405x552.jpg,,Invierno,Blanco,Casual,Geometrico,Alzado,Manga corta,Ajustado,Algodón,$300.00,100
https://www.shein.com.mx/SHEIN-Unity-Eyelet-Embroidery-Ruffle-Trim-Tie-Back-Dress-p-9842786.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/164550973616b4695b0f81e3192582bfe844d35531_thumbnail_405x552.jpg,,Primavera,Blanco,Elegante,Liso,Recto,Manga corta,Ajustado,Algodón,$336.00,1000
https://www.shein.com.mx/SHEIN-Unity-Floral-Print-Crisscross-Backless-Ruffle-Hem-Maxi-Cami-Dress-p-9842792.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/16455084729bb3aa3807f480868388b0f3b905d2f3_thumbnail_405x552.jpg,,Verano,Verde,Casual,Liso,Recto,Sin mangas,Ajustado,Poliuretano,$478.00,1000
https://www.shein.com.mx/Contrast-Guipure-Lace-Ruffle-Hem-Cami-Dress-p-9952962.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/08/1646707616a13e66ac023907c12c583521f54165f5_thumbnail_405x552.jpg,,Primavera,Naranja,Bohemio,Floral,Recto,Manga corta,A línea,Algodón,$435.00,1000
https://www.shein.com.mx/SHEIN-Split-Thigh-Bustier-Cami-Dress-p-9845601.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/03/1646285156e1f67bd35ab1a9eb76bd4e4527d69441_thumbnail_405x552.jpg,,Otoño,Azul,Fiesta,Liso,Recto,Manga corta,Ajustado,Poliuretano,$294.00,1000
https://www.shein.com.mx/SHEIN-SXY-Mesh-Insert-Crisscross-Front-Bodycon-Dress-p-9845858.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/164550666426a82499aff9ef132f144903caf65ea6_thumbnail_405x552.jpg,,Verano,Rosa,Elegante,Liso,Asimetrico,Sin mangas,Tirantes,Tela tricotada,$233.00,1000
https://www.shein.com.mx/LOVE-LEMONADE-Plunging-Neck-Sequin-Bodycon-Dress-p-9845993.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/07/21/1658404336fea3cd085f2faf27d63432b0e8315c10_thumbnail_405x552.jpg,,Verano,Naranja,Casual,Combinado,Alzado,Sin mangas,Natural,Elastano,$754.00,20
https://www.shein.com.mx/SHEIN-Mulvari-Polka-Dot-Square-Neck-Bishop-Sleeve-Dress-p-9846089.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/16454988762d8b1b088bfbf510f332050971d38e3b_thumbnail_405x552.jpg,,Otoño,Rojo,Casual,Liso,Redondo,Manga corta,Natural,Algodón,$349.00,1000
https://www.shein.com.mx/LOVE-LEMONADE-Allover-Print-Backless-Sequin-Bodycon-Dress-p-9846289.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/07/20/16583022361cb2203cdfa79833c22282ac3d266045_thumbnail_405x552.jpg,,Verano,Amarillo,Bohemio,Floral,Corazon,Manga capa,A línea,Poliamida,$680.00,60
https://www.shein.com.mx/Paisley-Print-Batwing-Sleeve-Belted-Satin-Shirt-Dress-p-9847998.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/1645513527f6fe549fc82bb7d253382ba5498ddbb1_thumbnail_405x552.jpg,,Invierno,Negro,Bohemio,Floral,Recto,Manga corta,A línea,Poliuretano,$345.73,10
https://www.shein.com.mx/SHEIN-VCAY-Leopard-Flounce-Sleeve-Split-Thigh-Bardot-Dress-p-9846669.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/04/1646358683184e43aa8253b26a236727489225c016_thumbnail_405x552.jpg,,Primavera,Azul,Casual,Liso,Recto,Sin mangas,Tirantes,Poliuretano,$563.00,10
https://www.shein.com.mx/Floral-Print-Sweetheart-Neck-Puff-Sleeve-Ruffle-Hem-Chiffon-Dress-p-9846717.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/1645501417732d2b5e9c189ae04b32330c70dc9181_thumbnail_405x552.jpg,,Otoño,Negro,Elegante,Liso,V,Manga larga,Ajustado,Elastano,$395.00,1000
https://www.shein.com.mx/ADYCE-One-Shoulder-Glitter-High-Waist-Ruched-Bodycon-Cocktail-Party-Wrap-Dress-p-9847190.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/03/31/164869030271b3788c06c96b0883bf627c53957e0c_thumbnail_405x552.jpg,,Otoño,Rosa,Elegante,Liso,Redondo,Manga corta,A línea,Tela tricotada,$578.00,1000
https://www.shein.com.mx/SHEIN-PETITE-Wrap-Hem-Cami-Dress-p-9848128.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/1645516672c934a606553970b1a2f74fb591561510_thumbnail_405x552.jpg,,Primavera,Amarillo,Casual,Floral,Recto,Sin mangas,Tirantes,Viscosa,$242.00,200
https://www.shein.com.mx/SHEIN-Slayr-Deep-V-Neck-Ring-Cut-Out-Criss-Cross-Backless-Split-Hem-Dress-p-9848380.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2022/02/22/1645517909194065e59928c689200cd2c1ba20d7d9_thumbnail_405x552.jpg,,Otoño,Negro,Sexy,Liso,Alzado,Sin mangas,Natural,Tela tricotada,$264.60,1000
https://www.shein.com.mx/SHEIN-Essnce-Newspaper-Pop-Art-Print-Mock-neck-Bodycon-Dress-p-985343.html?src_identifier=fc%3DWomen%20Clothing%60sc%3DWomen%20Clothing%60tc%3DShop%20by%20category%60oc%3DDresses%60ps%3Dtab03navbar03menu01dir05%60jc%3Dreal_1727&src_module=topcat&src_tab_page_id=page_home1709181716502&mallCode=1&pageListType=4,https://img.ltwebstatic.com/images3_pi/2019/12/28/1577496172798f3c8fb8734944f33a1a23ec3193ce_thumbnail_405x552.jpg,,Primavera,Azul,Casual,Geometrico,V,Manga corta,Ajustado,Elastano,$186.00,10
